video_id,title,keyword,keyword_zh,school_slug,school_zh,school_raw,school_status,township_slug,sentence_1,sentence_1_zh,sentence_2,sentence_2_zh,youtube,in_existing_csv
XEqLLbDA4Vg,Word of the Day: douhua (n) 豆花,douhua (n),豆花,fude,彰化縣永靖鄉福德國小,彰化縣永靖鄉福德國小,ok,yongjing,"Steps in making this traditional treat include: boiling, stirring and mixing the soy milk as it slowly transforms into delicious tofu pudding.",製作這道傳統甜品的步驟包括：煮沸、攪拌和混合豆漿，慢慢地豆漿逐漸轉變成美味的豆花。,The students are engaged in a unique educational cooking experience. They are learning to make douhua from scratch with all the proper ingredients,學生們正在參與一場獨特的教育性烹飪體驗。他們正在學習如何從頭開始製作豆花，使用所有正確的食材。,https://www.youtube.com/watch?v=XEqLLbDA4Vg,True
nD9ITCPZYVE,Word of the Day: basketball practice 籃球訓練,basketball practice,籃球訓練,dayuan-puyan,彰化縣埔鹽鄉大園國小,彰化縣埔鹽鄉大園國小,ok,puyan,The students are outside for basketball practice.,同學們在外面做籃球訓練。,They work hard during basketball practice.,他們非常認真地做籃球訓練。,https://www.youtube.com/watch?v=nD9ITCPZYVE,False
QWgmV0b4Rxk,Word of the Day: fire (n) 火災,fire (n),火災,fude,彰化縣永靖鄉福德國小,彰化縣永靖鄉福德國小,ok,yongjing,"Today, firefighters came to the school to teach students proper fire safety.",今天，消防員來到學校，教導學生們正確的消防安全知識。,The students each took turns practicing practicing how to use a fire extinguisher in the event of an emergency.,學生們依次練習如何在緊急情況下使用滅火器。,https://www.youtube.com/watch?v=QWgmV0b4Rxk,True
_g9VIW6tY3I,Word of the Day: recite (v) 背誦,recite (v),背誦,fude,彰化縣永靖鄉福德國小,彰化縣永靖鄉福德國小,ok,yongjing,The students find themselves in a friendly but tough competition of memorizing and reciting texts.,學生們正參加一場輕鬆但激烈的比賽，挑戰背誦文本。,The teachers carefully listen and check to make sure the students are reciting the texts correctly.,老師們仔細聆聽並檢查，確保學生們正確地背誦的內容。,https://www.youtube.com/watch?v=_g9VIW6tY3I,True
z_xcMl_ZUbQ,Word of the Day: cooking class 烹飪課,cooking class,烹飪課,wanlai,彰化縣北斗鎮萬來國小,彰化縣北斗鎮萬來國小,ok,beidou,Students are learning to make Indonesian-style fried instant noodles during the cooking class.,學生們在烹飪課上學習製作印尼風味的炒方便麵。,"Once the meal is finished, they gather together to enjoy what they have made as a whole class. It was delicious!",當餐點完成後，他們聚在一起，全班一起享用他們親手製作的美食。真是美味極了！,https://www.youtube.com/watch?v=z_xcMl_ZUbQ,True
VcaK8sb7IAU,Word of the Day: game (n) 遊戲,game (n),遊戲,dayuan-puyan,彰化縣埔鹽鄉大園國小,彰化縣埔鹽鄉大園國小,ok,puyan,"The students play a game using the song ""Head, Shoulders, Knees, and Toes.""",學生們玩了一個搭配歌曲《頭、肩、膝、腳趾》的遊戲。,"The first to grab the book on the teacher's cue while singing ""Head, Shoulders, Knees, and Toes wins the game.""",在唱《頭、肩、膝、腳趾》時，第一個在老師提示下拿到書的人贏得了比賽。,https://www.youtube.com/watch?v=VcaK8sb7IAU,True
NUeiUHjHs9Y,Word of the Day: workbook (n) 習作,workbook (n),習作,taiping,彰化縣埔心鄉太平國小,彰化縣埔心鄉太平國小,ok,puxin,"The students sometimes like to add a little color to their work, so beautiful and creative!",學生們有時候喜歡為他們的作品增添一些色彩，真是美麗又有創意！,You can never have too much information!,資訊永遠不嫌多！,https://www.youtube.com/watch?v=NUeiUHjHs9Y,True
4J70bEpe7s8,Word of the Day: career day 職探日,career day,職探日,wanlai,彰化縣北斗鎮萬來國小,彰化縣北斗鎮萬來國小,ok,beidou,The students learn what it is like to be an engineer on Career Day.,學生們在職業日了解成為電工的感受。,Career Day is an opportunity to learn about different jobs they might be interested in pursuing in the future.,職業日是一個了解他們未來可能感興趣的不同工作的機會。,https://www.youtube.com/watch?v=4J70bEpe7s8,True
K48WBs3Wuqc,Word of the Day: spell (v) 拼字,spell (v),拼字,dayuan-puyan,彰化縣埔鹽鄉大園國小,彰化縣埔鹽鄉大園國小,ok,puyan,The students are practicing spelling numbers.,學生們正在練習拼字數字。,They are competing to see who can spell the numbers the fastest.,他們正在競爭誰能最快地拼寫數字。,https://www.youtube.com/watch?v=K48WBs3Wuqc,True
DBHTocERdVs,Word of the Day: feast (n) 盛宴,feast (n),盛宴,wanlai,彰化縣北斗鎮萬來國小,彰化縣北斗鎮萬來國小,ok,beidou,The school prepares many ingredients for the students to make a feast.,學校準備了很多食材為學生們做一頓大餐。,The students are making the feast to celebrate their upcoming graduation.,學生們正在舉辦盛宴來慶祝即將到來的畢業典禮。,https://www.youtube.com/watch?v=DBHTocERdVs,True
1Vg4vbGq2bk,Word of the Day: push-up (n) 伏地挺身,push-up (n),伏地挺身,erlin,彰化縣二林鎮二林國小,彰化縣二林鎮二林國小,ok,erlin,The students do push-ups in gym class.,學生在體育課上做伏地挺身。,They do push-ups at different angles by using boxes.,他們用盒子做不同角度的俯臥撐。,https://www.youtube.com/watch?v=1Vg4vbGq2bk,True
wKj_H8V8Kgo,Word of the Day: putty (n) 黏土,putty (n),黏土,dayuan-puyan,彰化縣埔鹽鄉大園國小,彰化縣埔鹽鄉大園國小,ok,puyan,The students use putty in art class.,學生在美術課上使用黏土。,They use putty to create pictures instead of paint.,他們用黏土代替水彩顏料來創作圖畫。,https://www.youtube.com/watch?v=wKj_H8V8Kgo,True
2LqNDk_6tSA,Word of the Day: worksheet (n) 學習單,worksheet (n),學習單,dayuan-puyan,彰化縣埔鹽鄉大園國小,彰化縣埔鹽鄉大園國小,ok,puyan,The students complete a worksheet in English class.,學生在英語課上完成一份學習單。,"By doing the worksheet, they learn how to ask and tell other people's ages.",透過做學習單，他們學會如何詢問和告知他人的年齡。,https://www.youtube.com/watch?v=2LqNDk_6tSA,True
TuyU27VAH-0,Word of the Day: Tinikling (n) 竹竿舞,Tinikling (n),竹竿舞,erlin,彰化縣二林鎮二林國小,彰化縣二林鎮二林國小,ok,erlin,The students follow instructions on how to do the Tinikling dance.,學生們按照指導如何跳竹竿舞。,"In the Tinikling, you need to move with the rhythm of the bamboo poles.",在竹竿舞中，您需要隨著竹竿的節奏移動。,https://www.youtube.com/watch?v=TuyU27VAH-0,True
3Zev9CY6lU0,Word of the Day: tag (v) 鬼抓人,tag (v),鬼抓人,erlin,彰化縣二林鎮二林國小,彰化縣二林鎮二林國小,ok,erlin,The students play the playground game tag.,學生在操場上玩捉迷藏遊戲。,"In the playground game tag, someone is 'it,' and they try to tag other people to be 'it.'",在遊樂場遊戲被鬼摸到的人就是“鬼”，他們試圖將其他人抓到然後換她當“鬼”。,https://www.youtube.com/watch?v=3Zev9CY6lU0,True
suZIKYtQd20,Word of the Day: fruit salad 水果沙拉,fruit salad,水果沙拉,santan,彰化縣田中鎮三潭國小,彰化縣田中鎮三潭國小,ok,tianzhong,The teacher teaches the students how to make Filipino fruit salad.,老師教導學生如何製作菲律賓水果沙拉。,The students add the ingredients to the fruit salad.,學生將食材加入水果沙拉中。,https://www.youtube.com/watch?v=suZIKYtQd20,True
5ldS8sHOQKU,Word of the Day: race (n) 賽跑,race (n),賽跑,santan,彰化縣田中鎮三潭國小,彰化縣田中鎮三潭國小,ok,tianzhong,The students run the Tianzhong Graduates' Road Race.,學生參加田中畢業生路跑比賽。,"Many students participate in the race, and they get a medal at the finish line.",許多學生參加了比賽，他們在終點線獲得了獎牌。,https://www.youtube.com/watch?v=5ldS8sHOQKU,True
WlsTFulbzxg,Word of the Day: Dragon Boat Festival 端午節,Dragon Boat Festival,端午節,santan,彰化縣田中鎮三潭國小,彰化縣田中鎮三潭國小,ok,tianzhong,The students learn about the origins of the Dragon Boat Festival.,學生們了解端午節的由來。,They color in drawings of dragon boats to celebrate the Dragon Boat Festival.,他們畫龍舟圖來慶祝端午節。,https://www.youtube.com/watch?v=WlsTFulbzxg,True
dAfO5q1Yjf4,Word of the Day: train (n) 火車,train (n),火車,santan,彰化縣田中鎮三潭國小,彰化縣田中鎮三潭國小,ok,tianzhong,The students learn how to ride a train.,學生們學習如何乘坐火車。,"First, they learn how to buy a train ticket from the ticket vending machine.",首先，他們學習如何從自動售票機購買火車票。,https://www.youtube.com/watch?v=dAfO5q1Yjf4,True
Yc_YwwdcP_E,Word of the Day: cross stitch 十字縫,cross stitch,十字縫,dayuan-puyan,彰化縣埔鹽鄉大園國小,彰化縣埔鹽鄉大園國小,ok,puyan,"In art class, the students learn how to cross-stitch.",在美術課上，學生學習如何十字繡。,They teach themselves how to cross-stitch from a book.,他們自學如何從書本上十字繡。,https://www.youtube.com/watch?v=Yc_YwwdcP_E,True
o3yc1r3VewM,Word of the Day: fairy bread 彩糖麵包\仙子麵包 大園,fairy bread,彩糖麵包\仙子麵包 大園,dayuan-puyan,彰化縣埔鹽鄉大園國小,彰化縣埔鹽鄉大園國小,ok,puyan,The students are making fairy bread.,學生們正在製作仙女麵包。,"In order to make fairy bread, you need to spread chocolate on the bread and then add sprinkles.",為了製作仙女麵包，您需要在麵包上塗上巧克力，然後撒上糖粉。,https://www.youtube.com/watch?v=o3yc1r3VewM,True
3Yyr0P5U6ZY,Word of the Day: giraffe (n) 長頸鹿,giraffe (n),長頸鹿,dayuan-puyan,彰化縣埔鹽鄉大園國小,彰化縣埔鹽鄉大園國小,ok,puyan,The giraffe is eating leaves from a tree at the zoo.,長頸鹿正在動物園裡吃樹上的葉子。,Giraffes have long necks and are the tallest animals.,長頸鹿有長脖子，是最高的動物。,https://www.youtube.com/watch?v=3Yyr0P5U6ZY,True
9itTYMkhKvk,Word of the Day: hippopotamus (n) 河馬,hippopotamus (n),河馬,dayuan-puyan,彰化縣埔鹽鄉大園國小,彰化縣埔鹽鄉大園國小,ok,puyan,The hippopotamus stays cool by staying in the water.,河馬待在水中來保持涼爽。,Hippopotamuses are large animals that live in rivers and lakes.,河馬是居住在河流和湖泊中的大型動物。,https://www.youtube.com/watch?v=9itTYMkhKvk,True
rMb-BCcg8-A,Word of the Day: train (n) 火車,train (n),火車,datong,彰化縣伸港鄉大同國小,彰化縣伸港鄉大同國小,ok,shenkang,The train runs on the tracks.,火車在鐵軌上行駛。,Many trains pass through on these tracks every day.,每天都有許多火車經過這些軌道。,https://www.youtube.com/watch?v=rMb-BCcg8-A,True
S1Qbwwc-jro,Word of the Day: multimeter (n) 三用電錶,multimeter (n),三用電錶,chungshih,彰化縣員林市崇實高工,彰化縣員林市崇實高工,ok,yuanlin-city,"A multimeter is a versatile tool that can measure voltage, current, and resistance in electrical circuits.",萬用電表是一種多功能工具，可以測量電路中的電壓、電流和電阻。,"By using the multimeter, students can learn how to troubleshoot and diagnose electrical issues effectively.",透過使用萬用電表，學生可以學習如何有效地排除和診斷電氣問題。,https://www.youtube.com/watch?v=S1Qbwwc-jro,True
LHP6vklZ7BM,Word of the Day: tour (n) 參觀,tour (n),參觀,santan,彰化縣田中鎮三潭國小,彰化縣田中鎮三潭國小,ok,tianzhong,The students go on a tour of the Taichung Public Library.,學生們參觀台中市立圖書館。,They browse the books and play games during their tour of the library.,他們在參觀圖書館時瀏覽書籍並玩遊戲。,https://www.youtube.com/watch?v=LHP6vklZ7BM,True
9Jqr23MFt_U,Word of the Day: control panel 控制箱,control panel,控制箱,chungshih,彰化縣員林市崇實高工,彰化縣員林市崇實高工,ok,yuanlin-city,The students are practicing wiring the control panels.,學生們正在練習控制面板接線。,"For instance, they need to learn how to wire for switching between the main power supply and the backup generator.",例如，他們需要學習如何接線以在主電源和備用發電機之間進行切換。,https://www.youtube.com/watch?v=9Jqr23MFt_U,True
